,TP53,CDH1,PTEN,ATM,CHEK2,STK11,RAD51C,PALB2,BARD1,NBN,APC,CDKN2A,SMAD4,CDK4,BMPR1A,ACTB,GAPDH,RPL19,HPRT1,TUBB,HBB,GAP43,EIF4A2,RPL13A,ACTG1
10,0.311066919004254,0.334222936773703,0.317792549905621,0.221757074467265,0.20154145017712,0.325896859028163,0.178494853386584,0.173122532716803,0.167956438456419,0.290844670352967,0.207424910755,0.0549637078648172,0.318550963107232,0.396217844980813,0.238880589655987,0.76832687768264,0.6052312098676,0.716534841877318,0.301159136936324,0.490684018043023,0.556301271853968,0.122181306680312,0.589354397729059,0.756852015808056,0.713735478402708
11,0.377993734805675,0.392855823395004,0.325757165876919,0.211641148630429,0.130262060583285,0.31204414357342,0.161575168350434,0.233834413222985,0.158904841209343,0.271152258484748,0.180249995657613,0.0743082294379021,0.31930323921941,0.39797013135374,0.232852238243812,0.7427871848521,0.627479918832785,0.750781707417628,0.332079761928983,0.472627377577452,0.356617224676703,0.0203048758175406,0.578338941185522,0.812581920371813,0.710135787211212
12,0.338171015233771,0.388645490244058,0.283917585669189,0.212401375904051,0.195043861858955,0.335817325601802,0.174427387252247,0.177906936387802,0.172876725252775,0.279793065835883,0.161591516855648,0.143652512973686,0.299875312188628,0.389466322936963,0.215473211795268,0.762397188591088,0.585312864641711,0.707041192793105,0.298723213088767,0.457863636287712,0.556066805715409,0.0103279441865424,0.547823936077962,0.765384600271681,0.702586322775378
13,0.271202551033803,0.175263709230719,0.334171870705591,0.159692336484825,0.140445435401966,0.308947194263479,0.148838431474396,0.173454064631411,0.147801382366124,0.264749062006339,0.185666252792788,0.0425366223288333,0.292857866707524,0.392638200414197,0.196121244895081,0.763563395766938,0.668206116257016,0.707041192793105,0.285612264618261,0.580529909235448,0.485414872535627,0.0793918145404498,0.52427320841908,0.75883464637431,0.717614885365925
14,0.324970981278994,0.424753285084528,0.300903786403948,0.210159974189367,0.186194683304169,0.330153077910475,0.17968656499566,0.170203591488123,0.181762314725207,0.293887749477402,0.197486767219269,0.0693723534151703,0.311001404008829,0.38794633524004,0.230778566217103,0.769184589529837,0.62812020394184,0.699476479427851,0.289944862605802,0.515656862414097,0.568363199877028,0.0660517941966754,0.560356354026487,0.740167357357868,0.698669829901393
15,0.232852238243812,0.0269512057915079,0.315666645023528,0.180316843848212,0.132747320419487,0.309614814904022,0.139185073336559,0.163019042404017,0.124402521904367,0.235620840162347,0.17829018806287,0.0579269911338604,0.285569194997541,0.353703209503931,0.167543358550944,0.718068076390249,0.582440904942475,0.683525382530842,0.276099194870132,0.462858051924435,0.557094062296368,0.0132917043730003,0.524174009646025,0.725452385083521,0.654935061624609
16,0.321348479828886,0.332704569263147,0.329992930110904,0.202756706366456,0.211993526623638,0.315354469529852,0.1616078624864,0.180276740702291,0.153696911952945,0.291412773755614,0.204792003989619,0.192617022664112,0.311491644772204,0.400856555556492,0.250884229653331,0.761859886622662,0.629951415307419,0.729609631313799,0.290191129702555,0.546895817474191,0.526719388169909,0.101199005209505,0.562659029631179,0.780555041013102,0.714207931958817
17,0.268963529791545,0.271051591691305,0.347053837888335,0.149156647463988,0.10957457479253,0.33924127668408,0.125782328291959,0.16697428842057,0.10476087741141,0.233004019134116,0.170426834470595,0.160340763545645,0.272152976163254,0.377498257141035,0.206652906895724,0.699927162762392,0.579404357890763,0.682204994265079,0.22484597847239,0.512560174423446,0.312689966071034,0.030191664516611,0.50787053841267,0.738730555283112,0.633007613781004
18,0.291088568458738,0.213539535385725,0.342590259122051,0.17774220077235,0.145497755734709,0.308678797759016,0.145827593953865,0.165135790191859,0.11962373199954,0.241269864273906,0.191722887845225,0.0505364315435103,0.287908882705444,0.386807935182617,0.202219726051634,0.737837759548734,0.607026051038198,0.685529795203457,0.271051591691305,0.475239904800276,0.283522079531679,0.0,0.546115243831669,0.743633902095238,0.671722482413278
19,0.288369836330126,0.285180667860434,0.332079761928983,0.18139314083339,0.144736616768678,0.299690452762712,0.159658961587801,0.155267406536548,0.0819293541264064,0.256645282631987,0.205232625184851,0.0162654037155253,0.290150130462789,0.374518277554606,0.233382390737665,0.721418193296092,0.582811392436866,0.677175234990438,0.259710683858449,0.501928471167727,0.402266841857662,0.0445790131495754,0.54300679720011,0.725262387521659,0.694475173682519
20,0.298461073772028,0.0134607696950115,0.334528745518735,0.181670158600317,0.173468452277445,0.313299369570613,0.160951785136372,0.157052431976764,0.162793397209112,0.283389869353444,0.197930148408627,0.0509457832404919,0.301341101712877,0.377032342839108,0.204843346441171,0.769516018667536,0.606604436825041,0.701610295178692,0.283917585669189,0.503305149034601,0.598950539646785,0.104941451973837,0.544693479550264,0.741230571359791,0.697753903530382
21,0.282947805873498,0.0586322589677445,0.320671720132793,0.177453209159591,0.170382228740194,0.292897689271705,0.147154462780922,0.135514755478399,0.116782274465819,0.257114511512862,0.170901301974032,0.0153792992012563,0.259082727205421,0.34885948288334,0.17375573858351,0.766269761121074,0.620470549330355,0.667288102667077,0.308544308368964,0.510475227668124,0.635886979582107,0.010949791151677,0.5443479308835,0.69977717761344,0.684060182325877
22,0.264587241644053,0.0243980480278911,0.334985580711537,0.171813748435828,0.158601471842258,0.29165518790773,0.160754055658088,0.167788368146649,0.152532921912566,0.28124852843524,0.209400668353293,0.0643366459568907,0.294123803200488,0.384681485928725,0.209342002528044,0.745580091728053,0.618752094214719,0.708190920217887,0.294320057811393,0.514342320524579,0.5404873937489,0.0906357666923449,0.564713725013863,0.742471618443666,0.698720451070442
23,0.266510740081265,0.086219106740132,0.333787978454672,0.211974513273606,0.159039354923765,0.311784553109014,0.162470093893669,0.187031487086962,0.0919588974300394,0.289077753824413,0.209429987388909,0.100948254485238,0.300903786403948,0.381420783560911,0.219557520789075,0.747066120092821,0.602650219939854,0.697343910474867,0.297518781347794,0.514158266267944,0.735822526564464,0.0381087003670305,0.547772616300418,0.724536834560348,0.680865582070242
24,0.319153270200502,0.446074591573215,0.290395855120371,0.209820026872982,0.191331951230422,0.32592477248721,0.173770079620894,0.214182383911218,0.14219380458316,0.289119228629768,0.21190793590899,0.0535582910378971,0.321113643519206,0.408338051481161,0.241546960677744,0.767774722975664,0.630237284892716,0.727702574192182,0.308409624137278,0.490351403109819,0.26469515317638,0.041400136207162,0.591077841999391,0.778475372935266,0.718886442367281
25,0.319781520787061,0.362316943078324,0.332886016531851,0.241823233614085,0.17047141880907,0.289780321368759,0.166804431464212,0.205508230757644,0.143593014875872,0.287950882152583,0.198029618426075,0.0643412992479125,0.316442528133863,0.39200968161302,0.218933262520512,0.734695240819776,0.61571253438189,0.702245877496863,0.275573017226085,0.502054469526288,0.453155502434511,0.042818586223973,0.560199298257837,0.760749911390387,0.697138233898361
26,0.282459095777313,0.0029913347880936,0.385449680397055,0.0941456243320373,0.0470942869249482,0.300317480797027,0.117441702501357,0.141506513707989,0.0281813685439945,0.214432728242008,0.143672337214012,0.0008513747804546,0.237083746425231,0.387371672463462,0.147211725347968,0.741741724673147,0.558728111048812,0.683047408343446,0.261178297908053,0.484961993712039,0.507277264065728,0.0150240608069897,0.51293428267341,0.715103275392903,0.635137855668323
27,0.329805741662037,0.447896020115209,0.274414550214867,0.197420077277628,0.17937656647468,0.349424758278173,0.19861323728766,0.197741969720903,0.152424738299123,0.286213153527048,0.19080813193126,0.0504013814389032,0.309514976940612,0.412905079720388,0.216520288540236,0.762218432754492,0.618716202402423,0.722599977532078,0.303034382939053,0.493762945266634,0.424676135059635,0.0613289455556389,0.563875705884619,0.780260778763067,0.709055301154313
28,0.338048611299484,0.342706830641602,0.300720962796039,0.119134640543738,0.185956003392164,0.348531792115219,0.186182136469052,0.179187364367617,0.09216610206558,0.263828333146688,0.152910576222001,0.0161170021113552,0.262125515074115,0.467415192203253,0.183289266387195,0.769704877594164,0.732539617681294,0.767001011152398,0.356777579653348,0.566974852019208,0.334018503981788,0.0506119739961694,0.54501131156808,0.830390055642109,0.728035453788719
29,0.27084993049583,0.0196825774902973,0.337360154915818,0.126928594338019,0.0766201085116393,0.310145480773955,0.123888965089278,0.199040364764791,0.114014991757243,0.284660092866986,0.210624175422613,0.0332254737378902,0.289944862605802,0.397026701897665,0.226568375571815,0.71463536156078,0.649511563116734,0.665641380507939,0.337088288838442,0.583530497382795,0.447217159514919,0.0626366637280322,0.493717047573941,0.691131496556557,0.643201860677076
30,0.341132495811075,0.391611246440934,0.306812293154897,0.192171030212087,0.197175137370361,0.342869785590705,0.191758346153961,0.192041526800875,0.143473904321896,0.29133182836551,0.209888115855635,0.0917512299393811,0.306055070515136,0.431231503643909,0.240573488173877,0.779542239987494,0.650111068117004,0.754131676397034,0.318852604431764,0.52796641123967,0.318339230325738,0.100223555740977,0.576132933514174,0.801609821895576,0.72579340522216
31,0.26300828277211,0.0141978341616115,0.346853504524102,0.131671004204332,0.18197261488481,0.349576362370623,0.188658398851005,0.176399761347395,0.113878538225244,0.238094253925042,0.197408957634692,0.0314528927333413,0.300537778944334,0.40078173400343,0.190461266625015,0.760255203678097,0.678694110567318,0.715737567878469,0.354239869551314,0.567868261132165,0.626626614369041,0.0325794449779655,0.563724489301349,0.756553657121256,0.696673791093943
32,0.229527536073171,0.0070686235107265,0.410227942499798,0.12749647052268,0.0983382941239571,0.308409624137278,0.132613460389649,0.149473777934902,0.0907058766313092,0.25335358531103,0.182783064059836,0.0355946065271461,0.266457843479747,0.334858907065203,0.176483363668372,0.736229083078266,0.599995523340109,0.651635131342439,0.247378076990959,0.577205084832049,0.511162734475983,0.0075755780185173,0.491486877068547,0.693087599047812,0.613435503450348
33,0.250759023203886,0.0116987558943892,0.34489436156149,0.176469435168135,0.146848465303552,0.302891468576303,0.1662463561035,0.149473777934902,0.105391359811091,0.274511642416549,0.175924589486324,0.0227313941055337,0.283080645774158,0.360603064198588,0.196222668260731,0.738003740265313,0.587982245265809,0.67517589396206,0.263118041668756,0.490351403109819,0.548768277392849,0.0285855533083622,0.539958465920386,0.714165080713688,0.658512638476219
34,0.314915655213689,0.323521691800012,0.32514001000676,0.18653280934753,0.100916863036464,0.305117242305763,0.158161516499645,0.190820069751457,0.140075299114773,0.262567946722536,0.204411186002097,0.182522400003853,0.305117242305763,0.410306798659948,0.212788596127716,0.758436164089714,0.637102623362199,0.7193740262192,0.310475615263858,0.547900862664611,0.356215122948356,0.0108340283647496,0.541426449962206,0.767098078010248,0.696622042818374
35,0.310804581547179,0.372307892044283,0.295952441948404,0.209965870820679,0.154069876684316,0.299801412522844,0.154423695473573,0.160770549186856,0.185993730457136,0.261903507148523,0.18428067037432,0.094246875866454,0.293611593779908,0.368343936401038,0.222303180634083,0.770946469957434,0.621207402128416,0.687947617259107,0.298461073772028,0.465444982843503,0.533124779420036,0.0377811054629015,0.559771661692499,0.733345127643389,0.714165080713688
36,0.260672895290936,0.114395999563744,0.40678394670171,0.152532921912566,0.0904953879949874,0.294163087280794,0.136290552258596,0.161901593456381,0.0801014803885702,0.221078520505634,0.159408267212081,0.0279476478989718,0.277706984860568,0.366504384538383,0.194597927148464,0.736465422563687,0.612403884158767,0.698821610791697,0.263391873309037,0.469523349991609,0.546245795425459,0.0093494800976834,0.527998167268898,0.746794950893285,0.645472754601039
37,0.2538396819723,0.0033327907525774,0.396309520753914,0.162777258718548,0.127637899213233,0.284311416322629,0.146982463148768,0.129687841496046,0.0845493512728692,0.242852005912539,0.167389899000316,0.027090240850191,0.275812558133313,0.373837328237479,0.205660992649925,0.749647432370129,0.55144643752807,0.700920927165407,0.249497595782084,0.448793524508246,0.512822208187672,0.0840236952499165,0.574453013435218,0.728550908909334,0.698922660556712
38,0.268291547399201,0.228895650720111,0.351926805934236,0.168230808870998,0.265500521551254,0.314569413567051,0.158212386965845,0.211555232726389,0.155668987181119,0.301122701202108,0.233457880611614,0.0691516892368932,0.326702965877333,0.435707360472002,0.25486427462482,0.770783433357306,0.653711273334069,0.74135862341125,0.290436746158928,0.538239698293217,0.483794513003223,0.102535323825979,0.598177678236004,0.778711136409467,0.728953913883797
39,0.286725127880162,0.0181351349390135,0.371644637568752,0.143830779135041,0.103181028842121,0.286639994380933,0.159725699404494,0.165167256015364,0.133258672376468,0.271753980809765,0.198492409773603,0.0135893753176798,0.291534059845434,0.364203405243947,0.199007578386507,0.767098078010248,0.589861737957374,0.6767916067652,0.304697373584568,0.486264337284474,0.452942196548211,0.0451127234980055,0.541508854258925,0.708646859212501,0.678127436295342
40,0.27590820194284,0.212325632321362,0.345348407761529,0.171019541448999,0.140342767501238,0.299986051659328,0.13935134348982,0.169350345154722,0.117283865834138,0.247767055695092,0.199498164087815,0.0471502870318525,0.275092075777564,0.36749119639127,0.17003953858259,0.748439876421387,0.60945027616267,0.680496913610912,0.269732906111,0.55191403605684,0.350115796254221,0.0392919784188062,0.529259594690701,0.729609631313799,0.682446463945408
41,0.342706830641602,0.398085784416129,0.302784138441625,0.244071691004897,0.164773165664046,0.343680303145469,0.204163332201447,0.183185654479384,0.1662463561035,0.278267866047011,0.181985742862614,0.130445064135807,0.318792354413673,0.394217934255101,0.254323250160961,0.76844647859282,0.597668849480499,0.737338031909351,0.30864519364708,0.500146325066593,0.34796104412627,0.0428889437762671,0.576510536692368,0.799767851353199,0.730907352226072
42,0.266351959898072,0.337261386487234,0.319572575307348,0.150271135632373,0.0968742359187818,0.293096546619529,0.137865199042012,0.158719566481607,0.0993655507049161,0.270445291011917,0.180463740886787,0.113577633586712,0.292618572432133,0.379996467396338,0.179282013553689,0.721734807564355,0.61838054224532,0.720181025858355,0.29961640594505,0.484911537388053,0.57109917489843,0.0031082898594619,0.556698512164105,0.772994814720371,0.673332319602965
43,0.264641213067723,0.326509027370813,0.316132951508594,0.184062696594131,0.17196008212677,0.292218374764357,0.161411524980138,0.138412181869376,0.172528592751732,0.289450362638491,0.174242097030604,0.0925447819156864,0.293215657173505,0.367580389312494,0.191545393153758,0.764515870919013,0.616365274171108,0.696777201310013,0.340011981820676,0.498547524954799,0.603851436142052,0.0775935810155063,0.557233267375525,0.736802011543464,0.714848341664609
44,0.296643355097078,0.372443361320947,0.343403206741631,0.207044723027856,0.148160945098023,0.309648070413109,0.168504371916835,0.217475085433457,0.180330207720105,0.302281619517187,0.218269250069519,0.0195018566661859,0.324376948748817,0.395718592871242,0.246987463917723,0.745151112441754,0.595190020814073,0.721971562636271,0.330126405761486,0.526751572963258,0.530256556252172,0.0918205039922591,0.594151632607086,0.751127949064266,0.710001411218661
45,0.345619774846921,0.414500958095611,0.281653804917208,0.197030096228359,0.167834235645973,0.320346302609982,0.152135631672626,0.195929365003102,0.125179669791857,0.261346156710191,0.164994062041779,0.137548161876756,0.303212717493376,0.404282899778774,0.219522462515949,0.780028917511202,0.650111068117004,0.743727507514786,0.302676684249742,0.509162566184367,0.501675960986245,0.039571794479977,0.539314132222443,0.800414158280663,0.677684289101029
46,0.355344669488317,0.397389697992725,0.275620974810156,0.199378481992607,0.194149843081131,0.339963999484302,0.178126130770893,0.196323981096567,0.17193083380982,0.296681589016869,0.170560523392243,0.14392966838451,0.303710241939711,0.410991157299096,0.222235092541935,0.769326775294991,0.616230176251664,0.743852168310751,0.294828389286363,0.514892306991574,0.430871170732873,0.0638514275230288,0.558568277920254,0.80484903144893,0.715737567878469
47,0.280750779121934,0.0111314133604548,0.301450109864504,0.203060670498252,0.18404985867729,0.293374234226301,0.154229261802306,0.175023505712448,0.084885710221484,0.258623352461402,0.187700486753244,0.130991923210686,0.265980414771711,0.404114548827936,0.194195899943435,0.743540202331223,0.632596260124632,0.698212994708591,0.293572075915482,0.540237224074255,0.464632503675094,0.0438683991012117,0.558659644782312,0.752159003344307,0.682144528718452
48,0.269169320190266,0.021041728615602,0.314506321759634,0.189654904277535,0.194609388132841,0.319213286842135,0.156777385105542,0.155022114112815,0.0920625574757105,0.268498829033926,0.195782365632866,0.0398628812920722,0.289326325562505,0.38533190901198,0.21704393903908,0.762090539248752,0.638186186948047,0.692872275790787,0.274705523143047,0.526912330006014,0.494630723475335,0.144873691132138,0.54532806068084,0.740393905919981,0.700822027395802
49,0.307631380168546,0.341203561510543,0.313203413145791,0.230155155501038,0.122853261396895,0.340918972182197,0.157155365120323,0.19316570152294,0.197253142819664,0.205426654993138,0.170575365856498,0.0443138904879068,0.332079761928983,0.352200699632768,0.22484597847239,0.731691577368257,0.546895817474191,0.716534841877318,0.281563896037221,0.410385587988791,0.60294843775731,0.0386562289288127,0.567287482427027,0.776808072010365,0.680804238765699
50,0.348575551012078,0.362599542671743,0.359150293078926,0.183689675344424,0.141506513707989,0.345121661857268,0.159223994060249,0.193907669494097,0.116755799803911,0.243396064668887,0.171373360238256,0.136953450757842,0.295450236251498,0.409219467262902,0.209790830607473,0.750434171406684,0.609026258211368,0.740490829412333,0.294241605676222,0.518019616129791,0.254984075897404,0.0069134074516767,0.558636811483742,0.800227531058344,0.690082272637438
51,0.323693373796469,0.376855004101336,0.342169387189976,0.157617159081706,0.085258020589579,0.334528745518735,0.144422542906914,0.189060716777926,0.132546458026633,0.234657455637944,0.156016783227096,0.188106962467217,0.295913906911723,0.401552001409929,0.19600842233917,0.745976664953078,0.613308760724977,0.735822526564464,0.294711328484335,0.501591638282359,0.31342715759714,0.0366974163116626,0.567681977651835,0.793575486619326,0.70302221415583
52,0.253109580513051,0.0055046763997714,0.336117942758367,0.15794075558294,0.115072510878747,0.285870264158485,0.144166574288022,0.158415590925789,0.0787165634755193,0.242783774148257,0.179065530790377,0.0539857925495353,0.292937494784906,0.366269599552866,0.202683186572462,0.741837253821468,0.585072598522143,0.700226409076547,0.231243396058803,0.512709998427929,0.420674233988938,0.0053819261371722,0.539454585149386,0.752755212829481,0.662257758905435
53,0.334095218970045,0.406725451906689,0.322860624609726,0.262125515074115,0.238094253925042,0.346070300442285,0.162389092080877,0.180676995803894,0.176761496335547,0.263063178418619,0.185514719304208,0.0812335571387296,0.323119863188849,0.386153192690736,0.244138984366258,0.769916886294167,0.62439092360355,0.738499911740167,0.251755984765358,0.515257165288234,0.623792344598611,0.0351051947621145,0.579586822668985,0.821831009656642,0.747216428572874
54,0.307767195787531,0.313043265346221,0.358739415577975,0.197275418074272,0.218384685880768,0.378470728025833,0.180716926697769,0.193270399271846,0.136032671997091,0.28038709836606,0.197085908065697,0.101167698331061,0.313331333048549,0.382944596969681,0.208704071774361,0.75816955715431,0.631736849950589,0.724613475763914,0.296872523104647,0.523676421796246,0.689077227447019,0.0682637572274176,0.523609875068522,0.783447542877833,0.686284910301943
55,0.317792549905621,0.384130994816749,0.267143162755945,0.177121829246583,0.157223923954301,0.341298231350354,0.177961783454089,0.179767264457898,0.179511475473338,0.277987848441751,0.174398905090669,0.0242191093448983,0.28124852843524,0.373687181597044,0.193177340430581,0.77145701718231,0.614468327177525,0.685588099234631,0.259596824965269,0.510590165792792,0.347608064965965,0.0483627803706998,0.509201439601057,0.734523241187622,0.706297834312446
56,0.276953840288498,0.0109745787200576,0.38363725090831,0.124084940444404,0.0828490560179475,0.297518781347794,0.123643413507903,0.193258772009663,0.077633921990173,0.240082902472568,0.186869710047196,0.0603480860497427,0.28147390012055,0.393855755611344,0.161411524980138,0.743727507514786,0.625676623138943,0.684944734904591,0.289780321368759,0.544480986258525,0.62024717271722,0.0313135982641382,0.498634653147363,0.717076432058207,0.65379336232365
57,0.304521867067159,0.311132387862354,0.296719807218707,0.17113763073088,0.151299406708213,0.347608064965965,0.171063842509957,0.177301473311489,0.10988869689181,0.235768171056353,0.169365382077466,0.142515485785297,0.282725983351981,0.423384045915426,0.194849742993457,0.753150572126819,0.628055291260515,0.741326626930239,0.26371941014107,0.483282303582643,0.381742862785624,0.0272984043376584,0.544081247468664,0.807477833592728,0.701855264423627
58,0.327144740511625,0.358267606869836,0.299764440649356,0.180610406176621,0.167051393654035,0.345935371863214,0.154087599642078,0.188865870964582,0.160605482072004,0.264208561793947,0.171093364826706,0.0970053121120302,0.30356836358381,0.417132741206645,0.213099093917873,0.734419888453619,0.671654797099286,0.742059774161122,0.315041242229966,0.550079451902389,0.708007916665365,0.0234493361027076,0.570377418439896,0.802193622524615,0.713217321327026
59,0.244608678921947,0.0039228813207683,0.324121196800282,0.158888013301856,0.103211665116796,0.276859266755763,0.143711973017069,0.151189777244258,0.0918551216708049,0.243666904699228,0.165919258293008,0.0361759999840376,0.262788375455707,0.369939427799483,0.199726221122675,0.752500162533264,0.572348920338638,0.667429926912219,0.242783774148257,0.487155389869474,0.363740011927504,0.0155288821372456,0.529883947438093,0.72306851665737,0.653051938835207
60,0.256055396295866,0.0263299658069448,0.391817546787433,0.139247459497939,0.0770269615665148,0.272698813611355,0.145049633140692,0.161999297905375,0.072663520987938,0.24271549226883,0.182470179373546,0.0248687979310767,0.2636103593665,0.356356056472396,0.182796078097047,0.712521921920683,0.559069688069926,0.669531729500401,0.261402042359401,0.464569710174118,0.578320464434063,0.0142457012053159,0.540847565580896,0.70393577191776,0.644752086072274
61,0.34193474351503,0.451145353317455,0.289821483988276,0.247117850719826,0.182352575594851,0.342753418352254,0.184944258680148,0.194586464750982,0.195657799742828,0.294906348011821,0.177425639238078,0.133811318009761,0.317395716247544,0.394951369545472,0.231705913304662,0.802426120117257,0.592500611397987,0.708236614873346,0.288828515673357,0.474621816381895,0.391321654681455,0.0379913933802851,0.576284158882471,0.768207122707095,0.723650889252968
62,0.310475615263858,0.398047249379448,0.360929226574058,0.225258976817815,0.182730989685328,0.341179878979614,0.187712830346791,0.210855409720691,0.170975219267153,0.294711328484335,0.215289901522604,0.16734381169474,0.313586646012754,0.397506074942611,0.221233563990463,0.76170579966806,0.619014878283117,0.719535987540061,0.31797513413713,0.518231463790004,0.318942906308374,0.0197277028570893,0.578005796504129,0.778496830702162,0.721734807564355
63,0.262898394136785,0.009113782607207,0.381788783149443,0.142675909940138,0.140322220308169,0.318701906109479,0.123766270370848,0.141891214184761,0.11890206447471,0.24271549226883,0.142575677289285,0.0533752205585542,0.277331175254666,0.36224143787648,0.194322438788842,0.756090665635746,0.604117833989458,0.685529795203457,0.309514976940612,0.519143932474699,0.613245324506438,0.0499516029802151,0.53541008672111,0.725755575811807,0.684000911826796
64,0.310607341498664,0.343333803397862,0.339144487737638,0.236501343426272,0.184114030540582,0.332886016531851,0.179471023326209,0.204421498917373,0.210392364539714,0.286341411686726,0.192546744892344,0.197364465757958,0.326619898910085,0.422162997109084,0.231551996424039,0.766122818348658,0.61711091123044,0.72613317899,0.33490959723803,0.45893762108009,0.47585391094775,0.0213525769695207,0.609846044213176,0.772675579467937,0.699275472269195
65,0.349943517725121,0.390572821302164,0.277472281947065,0.201168414180681,0.243666904699228,0.336790798105669,0.17971347260067,0.191864640006861,0.151663907369869,0.287361156185368,0.185261613308876,0.0742664188796706,0.312625585338087,0.441277830205363,0.220290706926339,0.789986203042795,0.65222113996684,0.715399817190307,0.311197810648067,0.548386591727392,0.282057322296298,0.149808388162942,0.557695784621385,0.774350683790221,0.727517124749755
66,0.310607341498664,0.431321369068655,0.267457768046578,0.17577033595953,0.182417929393437,0.347053837888335,0.189376472815135,0.178399398970772,0.127708532957034,0.274463108990931,0.178030296814594,0.0464478493905252,0.302281619517187,0.409651391189027,0.236501343426272,0.739907766893461,0.614681020651531,0.726696723500026,0.265607378775272,0.469344512280812,0.475127830314538,0.0469990092575744,0.571179025257353,0.783141901699538,0.688852400796546
